FID,pk,efetivacao,tipo,nivel,upperlimit,uom_ulimit,lowerlimit,uom_llimit,rumo_verda,rumo_mag,c_rumo_ver,c_rumo_mag,aerovia,geom,emenda,emenda_futura
airway.2242,2282,2014-05-29,RNAV,UPPER,999,FL,245,FL,99,121,278,301,UZ11,"MULTILINESTRING ((-36.135000000000005 -7.957833333, -35.96253608230213 -7.9835856088188795, -35.79005059319731 -8.0092659694083, -35.61754352027728 -8.03487417168834, -35.44501485193168 -8.060409973144509, -35.27246457733392 -8.08587313183284, -35.0998926864421 -8.11126340638276, -34.92729917 -8.136580556))",2018-09-13,2018-10-11
airway.2243,2262,2016-07-21,RNAV,UPPER,999,FL,245,FL,103,123,283,303,UZ11,"MULTILINESTRING ((-49.13523111 -5.3681575, -48.98701391477623 -5.401435745292639, -48.838780556 -5.434677778))",2018-09-13,2018-10-11
airway.2244,2263,2016-07-21,RNAV,UPPER,999,FL,245,FL,102,123,282,303,UZ11,"MULTILINESTRING ((-48.423166667000004 -5.527666667, -48.26290934156599 -5.5630821309554, -48.10263285826738 -5.598454009927099, -47.942337116011934 -5.63378201995004, -47.782022014267454 -5.669065877279969, -47.62168745306456 -5.7043052983955, -47.461333333 -5.7395000000000005))",2018-09-13,2018-10-11
airway.2245,6213,2016-07-21,RNAV,UPPER,999,FL,245,FL,103,123,283,303,UZ11,"MULTILINESTRING ((-48.838780556 -5.434677778, -48.70025686977722 -5.46570613851451, -48.5617189294546 -5.4967024967789095, -48.423166667000004 -5.527666667))",2018-09-13,2018-10-11
airway.2246,4312,2013-12-12,RNAV,UPPER,999,FL,245,FL,73,96,253,276,UZ19,"MULTILINESTRING ((-44.40833333 -15.08083333, -44.25513484904176 -15.03630170234405, -44.102000000000004 -14.991666667))",2018-09-13,2018-10-11
airway.2247,2290,2018-03-01,RNAV,UPPER,999,FL,245,FL,92,111,272,291,UZ12,"MULTILINESTRING ((-54.117083333000004 -3.231069444, -53.96670745123481 -3.23619485989442, -53.816330061716506 -3.24129788116942, -53.66595116865623 -3.24637847221975, -53.51557077631609 -3.2514365975949597, -53.365188889 -3.256472222))",2018-09-13,2018-10-11
airway.2248,2291,2018-03-01,RNAV,UPPER,999,FL,245,FL,92,111,272,291,UZ12,"MULTILINESTRING ((-53.365188889 -3.256472222, -53.18571488897566 -3.26183774187688, -53.00623899173266 -3.26717111026862, -52.8267612055586 -3.2724722741630496, -52.64728153883049 -3.27774118086555, -52.467800000000004 -3.2829777780000002))",2018-09-13,2018-10-11
airway.2249,2292,2018-03-01,RNAV,UPPER,999,FL,245,FL,92,111,272,291,UZ12,"MULTILINESTRING ((-52.467800000000004 -3.2829777780000002, -52.33624462811438 -3.28665995333773, -52.204688294 -3.290324723))",2018-09-13,2018-10-11
airway.2250,5412,2018-03-01,RNAV,UPPER,999,FL,245,FL,123,144,303,324,UZ12,"MULTILINESTRING ((-38.54768944 -3.772271667, -38.40743668510566 -3.8628276443490797, -38.26715419560295 -3.95336019247711, -38.126841273748965 -4.0438687557054696, -37.986497222000004 -4.134352778))",2018-09-13,2018-10-11
airway.2251,5415,2018-03-01,RNAV,UPPER,999,FL,245,FL,123,144,303,324,UZ12,"MULTILINESTRING ((-37.081902778 -4.716444444, -37.00026864284459 -4.76882763488973, -36.918622138 -4.821201044))",2018-09-13,2018-10-11
airway.2252,5413,2018-03-01,RNAV,UPPER,999,FL,245,FL,123,144,302,324,UZ12,"MULTILINESTRING ((-37.986497222000004 -4.134352778, -37.84543714165391 -4.224633783857819, -37.704344444 -4.314888889))",2018-09-13,2018-10-11
airway.2253,5414,2018-03-01,RNAV,UPPER,999,FL,245,FL,123,144,303,324,UZ12,"MULTILINESTRING ((-37.704344444 -4.314888889, -37.5799103812034 -4.3952427089791595, -37.45544967088186 -4.475575563725339, -37.33096182536537 -4.55588706405761, -37.2064463569288 -4.63617682067097, -37.081902778 -4.716444444))",2018-09-13,2018-10-11
airway.2254,5417,2018-03-01,RNAV,UPPER,999,FL,245,FL,124,145,304,326,UZ12,"MULTILINESTRING ((-35.804 -5.535016667, -35.66523382444249 -5.628396395951659, -35.526423368775475 -5.721742794565659, -35.38756789547444 -5.81505529599668, -35.248666667 -5.908333333))",2018-09-13,2018-10-11
airway.2255,5416,2018-03-01,RNAV,UPPER,999,FL,245,FL,123,144,303,324,UZ12,"MULTILINESTRING ((-36.227344444 -5.263869444, -36.08627131374948 -5.3542848026204295, -35.94515673279639 -5.44466739884992, -35.804 -5.535016667))",2018-09-13,2018-10-11
airway.2256,5488,2018-03-01,RNAV,UPPER,999,FL,245,FL,123,144,303,324,UZ12,"MULTILINESTRING ((-36.918622138 -4.821201044, -36.78044084209384 -4.90979348496589, -36.64222308339403 -4.99835707611709, -36.50396820321837 -5.08689128693298, -36.365675542898146 -5.17539558662675, -36.227344444 -5.263869444))",2018-09-13,2018-10-11
airway.2257,6177,2016-07-21,RNAV,UPPER,999,FL,245,FL,90,112,270,292,UZ12,"MULTILINESTRING ((-42.36805556 -3.686111111, -42.22611126324578 -3.6870669147115898, -42.084166667 -3.688))",2018-09-13,2018-10-11
airway.2258,5734,2018-03-01,RNAV,UPPER,999,FL,245,FL,91,113,271,293,UZ12,"MULTILINESTRING ((-40.701167469 -3.7261548220000003, -40.55046068775561 -3.7296133300117598, -40.39975273285132 -3.7330459338874, -40.24904361200728 -3.73645260952414, -40.098333333 -3.739833333))",2018-09-13,2018-10-11
airway.2259,6176,2016-07-21,RNAV,UPPER,999,FL,245,FL,92,113,272,293,UZ12,"MULTILINESTRING ((-43.6355 -3.650166667, -43.47707501110969 -3.6547581582858597, -43.31864841613786 -3.65932159531729, -43.16022022288118 -3.66385694269613, -43.00179043922408 -3.6683641652396397, -42.84335907310028 -3.6728432279818697, -42.684926132492535 -3.67729409617401, -42.526491625432406 -3.68171673528463, -42.36805556 -3.686111111))",2018-09-13,2018-10-11
airway.2260,6178,2016-07-21,RNAV,UPPER,999,FL,245,FL,92,113,272,293,UZ12,"MULTILINESTRING ((-42.084166667 -3.688, -41.91129828799405 -3.69288778648634, -41.7384280246237 -3.69774182366349, -41.565555887422086 -3.7025620666933197, -41.392681887036545 -3.7073484710467497, -41.219806034183165 -3.71210099250543, -41.0469283396464 -3.7168195871621896, -40.874048814278666 -3.72150421142153, -40.701167469 -3.7261548220000003))",2018-09-13,2018-10-11
airway.2261,5089,2018-03-01,RNAV,UPPER,999,FL,245,FL,92,108,272,288,UZ12,"MULTILINESTRING ((-59.616577778 -3.054369444, -59.50345593775879 -3.0580240444978597, -59.390333333 -3.061666667))",2018-09-13,2018-10-11
airway.2262,5733,2018-03-01,RNAV,UPPER,999,FL,245,FL,92,110,272,291,UZ12,"MULTILINESTRING ((-55.896612788 -3.161730821, -55.71867062731108 -3.16880368773545, -55.540726055909374 -3.1758458466341, -55.36277907890559 -3.1828572289108696, -55.18482970151663 -3.1898377660772197, -55.006877929052926 -3.19678738994233, -54.828923766918265 -3.20370603261382, -54.650967220609516 -3.21059362649842, -54.473008295716475 -3.21745010430271, -54.29504699792164 -3.2242753990338, -54.117083333000004 -3.231069444))",2018-09-13,2018-10-11
airway.2263,5489,2014-05-29,RNAV,UPPER,999,FL,245,FL,92,111,272,291,UZ12,"MULTILINESTRING ((-52.204688294 -3.290324723, -52.0839596672082 -3.2936756211331497, -51.963230234985026 -3.29701182946835, -51.8425 -3.300333333))",2018-09-13,2018-10-11
airway.2264,6076,2017-10-12,RNAV,UPPER,999,FL,255,FL,264,285,84,105,UZ58,"MULTILINESTRING ((-47.518427778 -23.045569444, -47.573551164 -23.050777695))",2018-09-13,2018-10-11
airway.2265,2296,2015-02-05,RNAV,UPPER,999,FL,245,FL,92,112,272,292,UZ12,"MULTILINESTRING ((-47.961833333 -3.478666667, -47.794446174225975 -3.48358542859031, -47.62705728285768 -3.4884743313589497, -47.459666667 -3.4933333330000003))",2018-09-13,2018-10-11
airway.2266,2287,2015-02-05,RNAV,UPPER,999,FL,245,FL,91,108,271,289,UZ12,"MULTILINESTRING ((-57.703500000000005 -3.115, -57.53732250676361 -3.11920239069462, -57.37114369816404 -3.12337841798941, -57.204963580694425 -3.12752804631798, -57.03878216091905 -3.13165124033703, -56.87259944544647 -3.13574796492733, -56.706415440929355 -3.13981818519405, -56.54023015406427 -3.1438618664670797, -56.374043591591395 -3.14787897430131, -56.207855760294365 -3.15186947447698, -56.041666667 -3.155833333))",2018-09-13,2018-10-11
airway.2267,2294,2015-02-05,RNAV,UPPER,999,FL,245,FL,93,113,273,293,UZ12,"MULTILINESTRING ((-50.833166667 -3.323833333, -50.59497749277742 -3.3365799712705297, -50.356782194992 -3.34926868527887, -50.11858077819197 -3.3618992527989, -49.88037324735556 -3.3744714526005497, -49.642159607887095 -3.38698506445412, -49.4039398656167 -3.3994398691343597, -49.16571402679989 -3.41183564842454, -48.92748209811728 -3.42417218512049, -48.68924408667415 -3.4364492630346297, -48.451 -3.448666667))",2018-09-13,2018-10-11
airway.2268,2289,2015-02-05,RNAV,UPPER,999,FL,245,FL,92,110,272,290,UZ12,"MULTILINESTRING ((-56.041666667 -3.155833333, -55.896612788 -3.161730821))",2018-09-13,2018-10-11
airway.2269,2295,2015-02-05,RNAV,UPPER,999,FL,245,FL,94,114,273,294,UZ12,"MULTILINESTRING ((-48.451 -3.448666667, -48.287947866291425 -3.45869482713531, -48.124892310736485 -3.4686948545054497, -47.961833333 -3.478666667))",2018-09-13,2018-10-11
airway.2270,2284,2018-03-01,RNAV,UPPER,999,FL,245,FL,92,108,272,288,UZ12,"MULTILINESTRING ((-59.390333333 -3.061666667, -59.217666667 -3.067666667))",2018-09-13,2018-10-11
airway.2271,2283,2018-03-01,RNAV,UPPER,999,FL,245,FL,92,107,272,288,UZ12,"MULTILINESTRING ((-60.054738889 -3.040030556, -59.90868647438096 -3.0448300768552197, -59.76263276962459 -3.04960971666696, -59.616577778 -3.054369444))",2018-09-13,2018-10-11
airway.2272,2286,2018-03-01,RNAV,UPPER,999,FL,245,FL,92,108,272,289,UZ12,"MULTILINESTRING ((-58.362322222 -3.095330556, -58.19761895445825 -3.10028657037654, -58.03291415791921 -3.1052168432974097, -57.86820783790587 -3.1101213335160898, -57.703500000000005 -3.115))",2018-09-13,2018-10-11
airway.2273,2285,2018-03-01,RNAV,UPPER,999,FL,245,FL,92,108,272,288,UZ12,"MULTILINESTRING ((-59.217666667 -3.067666667, -59.046601317122 -3.0732545998342897, -58.87553419210228 -3.07881500520495, -58.704465297486344 -3.08434783293511, -58.53339463889185 -3.08985303309445, -58.362322222 -3.095330556))",2018-09-13,2018-10-11
airway.2274,2293,2018-03-01,RNAV,UPPER,999,FL,245,FL,91,111,271,291,UZ12,"MULTILINESTRING ((-51.8425 -3.300333333, -51.674281096606585 -3.30432164274644, -51.50606085495961 -3.30828134112067, -51.33783928307139 -3.31221239354125, -51.16961638902295 -3.31611476567531, -51.001392180941465 -3.31998842343944, -50.833166667 -3.323833333))",2018-09-13,2018-10-11
airway.2275,2298,2018-03-01,RNAV,UPPER,999,FL,245,FL,92,112,272,292,UZ12,"MULTILINESTRING ((-45.07883333 -3.6106666670000003, -44.94694521349709 -3.6133525620916, -44.8150563241911 -3.61601923353566, -44.683166667 -3.6186666670000003))",2018-09-13,2018-10-11
airway.2276,2297,2018-03-01,RNAV,UPPER,999,FL,245,FL,93,114,273,294,UZ12,"MULTILINESTRING ((-47.459666667 -3.4933333330000003, -47.315353339454006 -3.50062081042557, -47.1710377845747 -3.50788598470451, -47.02672000453857 -3.5151288091002, -46.882400001582425 -3.5223492370168596, -46.738077778000005 -3.529547222))",2018-09-13,2018-10-11
airway.2277,2305,2018-03-01,RNAV,UPPER,999,FL,245,FL,91,112,271,292,UZ12,"MULTILINESTRING ((-40.098333333 -3.739833333, -39.920936194224055 -3.7434387837743297, -39.74353761170415 -3.74700821041609, -39.56613759852943 -3.75054157819607, -39.38873616788223 -3.75403885273407, -39.211333333 -3.7575000000000003))",2018-09-13,2018-10-11
airway.2278,2301,2018-03-01,RNAV,UPPER,999,FL,245,FL,92,113,272,293,UZ12,"MULTILINESTRING ((-44.228666667 -3.632833333, -43.87595033059894 -3.64279363982789, -43.52322629283745 -3.65261533817956, -43.17049464108987 -3.6622980504098797, -42.81775546390164 -3.6718414041864897, -42.46500885097428 -3.68124503250541, -42.112254893103 -3.69050857370768, -41.75949368236971 -3.69963167148912, -41.406725311801836 -3.7086139749237996, -41.05394987558726 -3.71745513847273, -40.701167469 -3.7261548220000003))",2018-09-13,2018-10-11
airway.2279,2299,2018-03-01,RNAV,UPPER,999,FL,245,FL,92,113,272,293,UZ12,"MULTILINESTRING ((-44.683166667 -3.6186666670000003, -44.525833333 -3.623666667))",2018-09-13,2018-10-11
airway.2280,2300,2018-03-01,RNAV,UPPER,999,FL,245,FL,92,113,272,293,UZ12,"MULTILINESTRING ((-44.525833333 -3.623666667, -44.34777083713238 -3.6290371557016097, -44.16970624517583 -3.63437245215783, -43.991639567802466 -3.6396725040919797, -43.81357081579067 -3.64493725956967, -43.6355 -3.650166667))",2018-09-13,2018-10-11
airway.2281,4311,2013-12-12,RNAV,UPPER,999,FL,245,FL,73,96,253,276,UZ19,"MULTILINESTRING ((-44.81433333 -15.19833333, -44.67895023989763 -15.159247935117959, -44.54361692330476 -15.120081185434989, -44.40833333 -15.08083333))",2018-09-13,2018-10-11
airway.2282,2306,2018-03-01,RNAV,UPPER,999,FL,245,FL,91,113,271,293,UZ12,"MULTILINESTRING ((-39.211333333 -3.7575000000000003, -39.04542446202828 -3.7612404358513998, -38.87951418248624 -3.76494921330068, -38.71360250493237 -3.7686263007826, -38.54768944 -3.772271667))",2018-09-13,2018-10-11
airway.2283,6209,2016-07-21,RNAV,UPPER,999,FL,245,FL,93,114,273,294,UZ12,"MULTILINESTRING ((-46.738077778000005 -3.529547222, -46.572166461168536 -3.53779405450353, -46.40625221652325 -3.5460110970674896, -46.24033504781688 -3.55419827981525, -46.07441495891127 -3.5623555331188497, -45.908491953767125 -3.5704827876001, -45.74256603644395 -3.57857997413126, -45.57663721109985 -3.58664702383564, -45.41070548199145 -3.59468386808821, -45.244770853473746 -3.6026904385162597, -45.07883333 -3.6106666670000003))",2018-09-13,2018-10-11
airway.2284,2372,2014-08-21,RNAV,UPPER,999,FL,245,FL,216,238,36,58,UZ18,"MULTILINESTRING ((-40.964333333 -7.107, -41.0563297225619 -7.232672576635349, -41.14837700141466 -7.35832588027455, -41.240476084458585 -7.48395956263583, -41.33262788804069 -7.60957327475501, -41.42483333 -7.7351666670000006))",2018-09-13,2018-10-11
airway.2285,2370,2014-08-21,RNAV,UPPER,999,FL,245,FL,216,237,36,58,UZ18,"MULTILINESTRING ((-39.13466667 -4.5861666670000005, -39.24365234987689 -4.73702056710005, -39.35268527726976 -4.88785662759025, -39.46176697960148 -5.0386742704573395, -39.570898986277726 -5.18947291681092, -39.680082828750756 -5.34025198685777, -39.789320040581636 -5.49101089987388, -39.89861215750243 -5.64174907417644, -40.007960717478575 -5.79246592709559, -40.11736726077128 -5.94316087494632, -40.22683333 -6.093833333))",2018-09-13,2018-10-11
airway.2286,2371,2014-08-21,RNAV,UPPER,999,FL,245,FL,215,237,35,57,UZ18,"MULTILINESTRING ((-40.22683333 -6.093833333, -40.315531936732256 -6.21868225351614, -40.404272392712876 -6.34351569350813, -40.49305556 -6.468333333))",2018-09-13,2018-10-11
airway.2287,2376,2014-08-21,RNAV,UPPER,999,FL,245,FL,217,239,37,59,UZ18,"MULTILINESTRING ((-44.1435 -11.39583333, -44.28904031957125 -11.588791723555229, -44.43478047041712 -11.781674225356019, -44.58072407577811 -11.97447944001074, -44.72687477259698 -12.16720596580054, -44.87323621175952 -12.35985239455853, -45.01981205833434 -12.55241731154605, -45.16660599181323 -12.744899295328059, -45.31362170635196 -12.93729691764751, -45.460862911011525 -13.129608743298759, -45.60833333 -13.32183333))",2018-09-13,2018-10-11
airway.2288,2374,2014-08-21,RNAV,UPPER,999,FL,245,FL,216,239,37,59,UZ18,"MULTILINESTRING ((-42.427666667000004 -9.100333333, -42.53190348204421 -9.240982133484879, -42.63622304007838 -9.381599555808089, -42.740626671532105 -9.522185091043669, -42.84511570982614 -9.66273822890857, -42.94969149142032 -9.80325845774137, -43.054355355860665 -9.94374526447951, -43.15910864582642 -10.08419813463629, -43.26395270717714 -10.22461655227785, -43.368888889000004 -10.365))",2018-09-13,2018-10-11
airway.2289,2373,2014-08-21,RNAV,UPPER,999,FL,245,FL,216,238,36,59,UZ18,"MULTILINESTRING ((-41.42483333 -7.7351666670000006, -41.52480762726391 -7.87180001666785, -41.62484743179401 -8.00840864042206, -41.72495392739817 -8.14499208868045, -41.8251283001237 -8.28154991085969, -41.92537173829824 -8.41808165535856, -42.02568543256946 -8.55458686953933, -42.126070575944716 -8.69106509970904, -42.22652836383091 -8.82751589110081, -42.3270599940742 -8.96393878785494, -42.427666667000004 -9.100333333))",2018-09-13,2018-10-11
airway.2290,2375,2014-08-21,RNAV,UPPER,999,FL,245,FL,217,239,37,59,UZ18,"MULTILINESTRING ((-43.6925 -10.797500000000001, -43.78255400830353 -10.91722222009397, -43.87268015844074 -11.036916992152449, -43.96287930348809 -11.15658398760889, -44.053152298390295 -11.27622287700429, -44.1435 -11.39583333))",2018-09-13,2018-10-11
airway.2291,4870,2014-08-21,RNAV,UPPER,999,FL,245,FL,216,238,36,59,UZ18,"MULTILINESTRING ((-40.49305556 -6.468333333, -40.58721269322917 -6.59610427709901, -40.681418074943636 -6.72385678520786, -40.77567266663529 -6.8515904883029695, -40.86997743120282 -6.9793050166862995, -40.964333333 -7.107))",2018-09-13,2018-10-11
airway.2292,4871,2014-08-21,RNAV,UPPER,999,FL,245,FL,216,239,37,59,UZ18,"MULTILINESTRING ((-43.368888889000004 -10.365, -43.47665875353224 -10.50920478535476, -43.584528633052855 -10.6533716402665, -43.6925 -10.797500000000001))",2018-09-13,2018-10-11
airway.2293,2378,2014-08-21,RNAV,UPPER,999,FL,245,FL,217,239,37,59,UZ18,"MULTILINESTRING ((-46.07216667 -13.92383333, -46.17295272711394 -14.054107345547209, -46.273852837772765 -14.184337883749699, -46.37486819616004 -14.31452447975355, -46.476 -14.444666667))",2018-09-13,2018-10-11
airway.2294,2377,2014-08-21,RNAV,UPPER,999,FL,245,FL,217,239,37,59,UZ18,"MULTILINESTRING ((-45.60833333 -13.32183333, -45.700913148719366 -13.442304495715769, -45.793585463650416 -13.56274043899205, -45.88635120199516 -13.68314079999996, -45.97921129340067 -13.80350521772969, -46.07216667 -13.92383333))",2018-09-13,2018-10-11
airway.2295,2379,2014-08-21,RNAV,UPPER,999,FL,245,FL,217,239,37,59,UZ18,"MULTILINESTRING ((-46.476 -14.444666667, -46.58114904367544 -14.5798268804168, -46.686426368667576 -14.7149381676373, -46.79183333 -14.85))",2018-09-13,2018-10-11
airway.2296,5911,2014-08-21,RNAV,UPPER,999,FL,245,FL,237,258,57,79,UZ18,"MULTILINESTRING ((-37.987613889 -3.408816667, -38.12759160504591 -3.49971270712193, -38.2675963014091 -3.59058759044117, -38.407628679314385 -3.68144076209092, -38.54768944 -3.772271667))",2018-09-13,2018-10-11
airway.2297,2380,2016-03-31,RNAV,UPPER,999,FL,245,FL,217,239,37,59,UZ18,"MULTILINESTRING ((-46.79183333 -14.85, -46.90250013558592 -14.99154126935842, -47.013312514580285 -15.13302696646992, -47.124272044000215 -15.27445647460319, -47.23538030621091 -15.41582917442619, -47.346638889 -15.557144444))",2018-09-13,2018-10-11
airway.2298,5909,2016-10-13,RNAV,UPPER,999,FL,245,FL,237,257,57,78,UZ18,"MULTILINESTRING ((-35.46083333 -1.743833333, -35.71324142728715 -1.9105405729368898, -35.96569819201576 -2.07721018117703, -36.21820787160283 -2.24383886427153, -36.470774712868 -2.41042332692349, -36.72340296198204 -2.57696027184108, -36.97609686441332 -2.74344639959013, -37.22886066487317 -2.9098784084469598, -37.48169860726006 -3.0762529942513996, -37.734614934633555 -3.24256685028053, -37.987613889 -3.408816667))",2018-09-13,2018-10-11
airway.2299,2369,2017-06-21,RNAV,UPPER,999,FL,245,FL,216,237,36,57,UZ18,"MULTILINESTRING ((-38.54768944 -3.772271667, -38.64543675724444 -3.9079518664692596, -38.743215492395876 -4.04362020871317, -38.84102674753821 -4.17927627716798, -38.93887162582388 -4.3149196547986195, -39.03675123151109 -4.4505499240838295, -39.13466667 -4.5861666670000005))",2018-09-13,2018-10-11
airway.2300,5984,2015-02-05,RNAV,UPPER,999,FL,245,FL,359,22,179,202,UZ19,"MULTILINESTRING ((-38.352964587 -11.662133954, -38.3569536835104 -11.503581762930759, -38.36093831817221 -11.345027794837499, -38.364918559 -11.186472073000001))",2018-09-13,2018-10-11
airway.2301,4946,2014-09-18,RNAV,UPPER,999,FL,245,FL,86,107,266,287,UZ19,"MULTILINESTRING ((-48.021922222 -15.871902778, -47.85609886297042 -15.860175891658399, -47.69029477187194 -15.848322055851119, -47.52451013846195 -15.836341384827769, -47.35874515175157 -15.82423399401219, -47.193000000000005 -15.812000000000001))",2018-09-13,2018-10-11
airway.2302,2864,2015-02-05,RNAV,UPPER,999,FL,245,FL,75,97,255,277,UZ19,"MULTILINESTRING ((-46.364833333 -15.603833333, -46.20188315726339 -15.56131031571414, -46.039 -15.518666667))",2018-09-13,2018-10-11
airway.2303,2863,2015-02-05,RNAV,UPPER,999,FL,245,FL,76,97,255,277,UZ19,"MULTILINESTRING ((-47.193000000000005 -15.812000000000001, -47.027232099896516 -15.770618529919929, -46.86153149390019 -15.729110728601999, -46.69589817239482 -15.68747699530775, -46.53033212348465 -15.6457177299328, -46.364833333 -15.603833333))",2018-09-13,2018-10-11
